{PERIODS};ELECTRICITY;HEAT_LOW_T_SH;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;SOLAR
255;1.37E-04;0.000114155;0.000199;0.000114155;0.553418112;0.162896116;0;0.281922401;0.155418108;0.150427822
256;1.37E-04;0.000114155;0.000216;0.000114155;0.319371857;0.167220791;0;0.284022829;0.34469637;0.037032428
257;1.31E-04;0.000114155;0.000224;0.000114155;0.226708713;0.131181828;0;0.251670615;0.357224626;0.035472995
258;1.26E-04;0.000114155;0.000198;0.000114155;0.088715317;0.064870135;0;0.274211438;0.691424348;0.005819147
259;0.000142198;0.000114155;1.37E-04;0.000114155;0.006566033;0.040363639;0;0.537272288;0.861063721;0
260;0.000144696;0.000114155;9.07E-05;0.000114155;0;0.031714288;0;0.569920535;0.866481345;0
261;0.000141547;0.000114155;6.33E-05;0.000114155;0;0.023064937;0;0.468028685;0.828896575;0
262;1.36E-04;0.000114155;4.11E-05;0.000114155;0;0.018740261;0;0.408103082;0.79943824;0
263;1.28E-04;0.000114155;2.46E-05;0.000114155;0;0.015857144;0;0.32921725;0.269865429;0
264;1.19E-04;0.000114155;8.08E-06;0.000114155;0;0.011532468;0;0.28388186;0.141874046;0
265;1.02E-04;0.000114155;6.77E-06;0.000114155;0;0.007207793;0;0.491965093;0.154402303;0
266;9.76E-05;0.000114155;3.75E-06;0.000114155;0;0.004324676;0;0.492218835;0.155079507;0
267;9.60E-05;0.000114155;2.38E-06;0.000114155;0;0.001441559;0;0.471101792;0.181151825;0
268;9.52E-05;0.000114155;8.30E-06;0.000114155;0;0;0;0.470086821;0.180136021;0
269;9.64E-05;0.000114155;2.49E-05;0.000114155;0;0;0;0.493783583;0.180813224;0
270;9.34E-05;0.000114155;6.93E-05;0.000114155;0;0;0;0.437861479;0.213996174;0
271;0.000105;0.000114155;0.000143;0.000114155;0.010669804;0;0;0.556599035;0.213318972;0
272;0.000113;0.000114155;0.00019;0.000114155;0.056632037;0.001441559;0;0.599960869;0.242777306;0
273;0.000123;0.000114155;0.000168;0.000114155;1.16E-01;0.005766234;0;0.675421172;0.243454508;0.005761694
274;0.000127889;0.000114155;0.000165;0.000114155;0.587241391;0.014415585;0;0.658815112;0.217382191;0.235137858
275;0.000132581;0.000114155;0.000179;0.000114155;0.746262509;0.030272729;0;0.679875769;0.205869738;0.190611945
276;0.000133712;0.000114155;0.000196;0.000114155;0.952706802;0.049012991;0;0.672333969;0.186569449;0.880480436
277;0.000133143;0.000114155;0.000195;0.000114155;0.960068966;0.06919481;0;0.625095508;0.194695887;0.887842601
278;0.000137126;0.000114155;0.000185;0.000114155;0.806177562;0.096584423;0;0.636372967;0.191987074;0.213593062
279;0.000138994;0.000114155;0.000199;0.000114155;0.166629509;0.129740269;0;0.647847784;0.194695887;0.013148482
280;0.00013764;0.000114155;0.000216;0.000114155;0.169920733;0.157129881;0;0.652725285;0.181490427;0.009873672
281;0.000133316;0.000114155;0.000224;0.000114155;0.368034371;0.160012998;0;0.639615237;0.386005757;0.226864656
282;0.000127587;0.000114155;0.000198;0.000114155;0.1185169;0.08937663;0;0.597592602;0.706322817;0.026592435
283;0.000140392;0.000114155;1.37E-04;0.000114155;0.009028296;0.047571432;0;0.796089993;0.861740923;0
284;0.000148296;0.000114155;9.07E-05;0.000114155;0;0.033155847;0;0.812160374;0.864449736;0
285;0.000145141;0.000114155;6.33E-05;0.000114155;0;0.028831171;0;0.746553751;0.8346528;0
286;0.000137314;0.000114155;4.11E-05;0.000114155;0;0.027389612;0;0.625109604;0.828557973;0
287;0.000124882;0.000114155;2.46E-05;0.000114155;0;0.023064937;0;0.597451634;0.304064185;0
288;0.000114587;0.000114155;8.08E-06;0.000114155;0;0.017298703;0;0.590389125;0.152032092;0
289;9.99E-05;0.000114155;6.77E-06;0.000114155;0;0.008649351;0;0.693859819;0.249549336;0
290;9.62E-05;0.000114155;3.75E-06;0.000114155;0;0.007207793;0;0.718557456;0.248872134;0
291;9.44E-05;0.000114155;2.38E-06;0.000114155;0;0.011532468;0;0.69448008;0.253951157;0
292;9.34E-05;0.000114155;8.30E-06;0.000114155;0;0.01009091;0;0.673292552;0.253951157;0
293;9.40E-05;0.000114155;2.49E-05;0.000114155;0;0.007207793;0;0.678832605;0.225847229;0
294;9.40E-05;0.000114155;6.93E-05;0.000114155;0;0.004324676;0;0.685895113;0.220091003;0
295;0.0000984;0.000114155;0.000143;0.000114155;0.007386787;0.007207793;0;0.700654489;0.193680082;0
296;0.000107;0.000114155;0.00019;0.000114155;0.294773855;0.017298703;0;0.729891304;0.22618583;0.152783386
297;0.000114781;0.000114155;0.000168;0.000114155;0.532891051;0.030272729;0;0.720925723;0.228894643;0.340013824
298;0.000118121;0.000114155;0.000165;0.000114155;0.654559647;0.046129873;0;0.690913583;0.434425779;0.249107094
299;0.000120835;0.000114155;0.000179;0.000114155;0.563144049;0.080727279;0;0.717387421;0.501807484;0.109267001
300;0.000119997;0.000114155;0.000196;0.000114155;0.706825272;0.135506503;0;0.671178028;0.52923421;0.225042582
301;0.000116892;0.000114155;0.000195;0.000114155;0.370997294;0.17875326;0;0.712453532;0.528557006;0.022176777
302;0.000118776;0.000114155;0.000185;0.000114155;0.414505471;0.200376638;0;0.711424463;0.525848195;0.030392526
303;0.000120064;0.000114155;0.000199;0.000114155;0.771369378;0.203259755;0;0.728213782;0.522462179;0.47343562
304;0.000119321;0.000114155;0.000216;0.000114155;0.575373286;0.187402611;0;0.735121225;0.526863998;0.326684777
305;0.00011674;0.000114155;0.000224;0.000114155;0.348122875;0.134064945;0;0.732583797;0.528557006;0.188075815
306;0.000113022;0.000114155;0.000198;0.000114155;0.139;0.060545459;0;0.726423484;0.784201171;0.048194684
307;0.000120685;0.000114155;1.37E-04;0.000114155;0.010669804;0.018740261;0;0.76129903;0.905420523;0
308;0.000136485;0.000114155;9.07E-05;0.000114155;0;0.011532468;0;0.897939554;0.888151844;0
309;0.000134178;0.000114155;6.33E-05;0.000114155;0;0.011532468;0;0.842792775;0.871560368;0
310;0.000125404;0.000114155;4.11E-05;0.000114155;0;0.015857144;0;0.751374865;0.874607782;0
311;0.000113729;0.000114155;2.46E-05;0.000114155;0;0.018740261;0;0.720770658;0.59052109;0
312;1.04E-04;0.000114155;8.08E-06;0.000114155;0;0.02018182;0;0.731766181;0.401920031;0
313;9.66E-05;0.000114155;6.77E-06;0.000114155;0;0.02018182;0;0.707519642;0.410385069;0
314;9.34E-05;0.000114155;3.75E-06;0.000114155;0;0.015857144;0;0.669317248;0.409369263;0
315;9.17E-05;0.000114155;2.38E-06;0.000114155;0;0.014415585;0;0.648862753;0.409369263;0
316;9.10E-05;0.000114155;8.30E-06;0.000114155;0;0.012974027;0;0.644295383;0.406660452;0
317;9.21E-05;0.000114155;2.49E-05;0.000114155;0;0.015857144;0;0.654741131;0.40632185;0
318;9.27E-05;0.000114155;6.93E-05;0.000114155;0;0.02018182;0;0.654783421;0.410046468;0
319;0.0000964;0.000114155;0.000143;0.000114155;0.14222028;0.054779225;0;0.668034436;0.413771084;0.109390114
320;0.000105;0.000114155;0.00019;0.000114155;0.360590131;0.106675332;0;0.730793501;0.404967444;0.312165636
321;0.000113653;0.000114155;0.000168;0.000114155;0.492;0.131181828;0;0.687671313;0.412755279;0.288133954
322;0.000117052;0.000114155;0.000165;0.000114155;0.747181753;0.161454557;0;0.690392001;0.486231814;0.682342175
323;0.000120556;0.000114155;0.000179;0.000114155;0.876516193;0.211909106;0;0.716696676;0.530588615;0.80675209
324;0.000120115;0.000114155;0.000196;0.000114155;0.880029021;0.273896124;0;0.678733926;0.52483239;0.278416225
325;0.000117449;0.000114155;0.000195;0.000114155;0.956720289;0.36615587;0;0.634780026;0.539392256;0.884493924
326;0.000120338;0.000114155;0.000185;0.000114155;0.90106495;0.467064969;0;0.69505805;0.52043057;0.831300847
327;0.000122007;0.000114155;0.000199;0.000114155;0.610961186;0.52472731;0;0.70873197;0.524493788;0.231772766
328;0.000122371;0.000114155;0.000216;0.000114155;0.562126314;0.543467571;0;0.70873197;0.515351547;0.290456688
329;0.000120169;0.000114155;0.000224;0.000114155;0.290177632;0.478597437;0;0.718205036;0.508579515;0.091555126
330;0.000117418;0.000114155;0.000198;0.000114155;0.187;0.260922097;0;0.72839704;0.746955;0.132092174
331;0.000123254;0.000114155;1.37E-04;0.000114155;0.014773575;0.125415593;0;0.759226797;0.898309891;0
332;0.000138549;0.000114155;9.07E-05;0.000114155;0;0.100909098;0;0.884674442;0.905420523;0
333;0.000136137;0.000114155;6.33E-05;0.000114155;0;0.086493513;0;0.830570828;0.899325696;0
334;0.000127812;0.000114155;4.11E-05;0.000114155;0;0.066311693;0;0.732118602;0.857339103;0
335;0.000116285;0.000114155;2.46E-05;0.000114155;0;0.061987017;0;0.740647181;0.576638425;0
336;1.05E-04;0.000114155;8.08E-06;0.000114155;0;0.053337666;0;0.736911522;0.436118785;0
337;9.89E-05;0.000114155;6.77E-06;0.000114155;0;0.043246756;0;0.718120456;0.434087176;0
338;9.51E-05;0.000114155;3.75E-06;0.000114155;0;0.031714288;0;0.694621048;0.437811794;0
339;9.27E-05;0.000114155;2.38E-06;0.000114155;0;0.024506495;0;0.663777195;0.439166199;0
340;9.19E-05;0.000114155;8.30E-06;0.000114155;0;0.023064937;0;0.655178132;0.438827598;0
341;9.27E-05;0.000114155;2.49E-05;0.000114155;0;0.025948054;0;0.669289054;0.469301737;0
342;9.26E-05;0.000114155;6.93E-05;0.000114155;0;0.031714288;0;0.648397559;0.466592925;0
343;0.0000971;0.000114155;0.000143;0.000114155;0.139725188;0.076402603;0;0.687234311;0.470317541;0.106895021
344;0.000106;0.000114155;0.00019;0.000114155;0.35645353;0.164337674;0;0.735374969;0.502823289;0.308029035
345;0.000116257;0.000114155;0.000168;0.000114155;0.565;0.234974043;0;0.73723575;0.505193501;0.507094748
346;0.000121464;0.000114155;0.000165;0.000114155;0.74305336;0.308493529;0;0.712749565;0.517044554;0.678213782
347;0.000125181;0.000114155;0.000179;0.000114155;0.873208554;0.374805222;0;0.722969764;0.515012945;0.804265205
348;0.000125482;0.000114155;0.000196;0.000114155;0.732260443;0.419493537;0;0.714582152;0.519753368;0.238987195
349;0.000124011;0.000114155;0.000195;0.000114155;0.746205056;0.439675356;0;0.724041122;0.498760071;0.234054463
350;0.000128082;0.000114155;0.000185;0.000114155;0.636215791;0.444000032;0;0.71046588;0.482168595;0.163461398
351;0.000129884;0.000114155;0.000199;0.000114155;0.747403357;0.438233798;0;0.679340089;0.482168595;0.383809266
352;0.000126438;0.000114155;0.000216;0.000114155;0.622697971;0.419493537;0;0.691717102;0.474380761;0.561962163
353;0.000122415;0.000114155;0.000224;0.000114155;0.367139749;0.382013014;0;0.708802453;0.458805088;0.222687018
354;0.000117688;0.000114155;0.000198;0.000114155;0.144;0.246506511;0;0.723970637;0.747970806;0.053989208
355;0.000122823;0.000114155;1.37E-04;0.000114155;0.011490558;0.142714296;0;0.794708505;0.892892266;0
356;0.000137213;0.000114155;9.07E-05;0.000114155;0;0.172987025;0;0.909442563;0.887813243;0
357;0.000134747;0.000114155;6.33E-05;0.000114155;0;0.180194818;0;0.828414013;0.88950625;0
358;0.00012696;0.000114155;4.11E-05;0.000114155;0;0.164337674;0;0.746285911;0.886797438;0
359;0.000115836;0.000114155;2.46E-05;0.000114155;0;0.160012998;0;0.730102757;0.596954518;0
360;0.000106;0.000114155;8.08E-06;0.000114155;0;0.155688323;0;0.711833272;0.423590529;0
361;9.93E-05;0.000114155;6.77E-06;0.000114155;0;0.164337674;0;0.696594603;0.417834302;0
362;9.53E-05;0.000114155;3.75E-06;0.000114155;0;0.14848053;0;0.676323369;0.419865912;0
363;9.31E-05;0.000114155;2.38E-06;0.000114155;0;0.105233774;0;0.664439746;0.438488997;0
364;9.12E-05;0.000114155;8.30E-06;0.000114155;0;0.085051954;0;0.632750084;0.435780185;0
365;9.19E-05;0.000114155;2.49E-05;0.000114155;0;0.07928572;0;0.624799473;0.467947331;0
366;9.05E-05;0.000114155;6.93E-05;0.000114155;0;0.064870135;0;0.622995081;0.464561315;0
367;0.0000916;0.000114155;0.000143;0.000114155;0.09581484;0.106675332;0;0.627604742;0.459143691;0.035079033
368;0.0000991;0.000114155;0.00019;0.000114155;0.309842901;0.121090918;0;0.667907565;0.472349152;0.203965615
369;0.000107;0.000114155;0.000168;0.000114155;0.565;0.123974035;0;0.664129616;0.474380761;0.506257578
370;0.000111691;0.000114155;0.000165;0.000114155;0.742199776;0.14848053;0;0.636598516;0.471333347;0.677360197
371;0.000112179;0.000114155;0.000179;0.000114155;0.873175724;0.174428584;0;0.631523659;0.539392256;0.804232375
372;0.000111573;0.000114155;0.000196;0.000114155;0.946838409;0.191727286;0;0.631396788;0.548195896;0.875432798
373;0.000110008;0.000114155;0.000195;0.000114155;0.955842082;0.200376638;0;0.657955206;0.541085264;0.884436471
374;0.000110794;0.000114155;0.000185;0.000114155;0.531906146;0.197493521;0;0.71854336;0.544132677;0.075566835
375;0.000111244;0.000114155;0.000199;0.000114155;0.644595691;0.193168845;0;0.725789128;0.544809881;0.230935597
376;0.000111263;0.000114155;0.000216;0.000114155;0.509540595;0.181636377;0;0.738673626;0.548195896;0.279729431
377;0.000110314;0.000114155;0.000224;0.000114155;0.352218438;0.164337674;0;0.739956437;0.546502889;0.195454395
378;0.000109397;0.000114155;0.000198;0.000114155;0.177758935;0.105233774;0;0.735952939;0.769979906;0.110457094
379;0.000116768;0.000114155;1.37E-04;0.000114155;0.013952821;0.086493513;0;0.790662716;0.885443032;0
380;0.000130741;0.000114155;9.07E-05;0.000114155;0;0.087935071;0;0.779737677;0.875623588;0
381;0.000128641;0.000114155;6.33E-05;0.000114155;0;0.093701305;0;0.771533325;0.877316595;0
382;0.000122094;0.000114155;4.11E-05;0.000114155;0;0.090818188;0;0.744495615;0.885781633;0
383;1.12E-04;0.000114155;2.46E-05;0.000114155;0;0.090818188;0;0.740012824;0.612530189;0
384;1.03E-04;0.000114155;8.08E-06;0.000114155;0;0.080727279;0;0.704263277;0.436795989;0
385;9.58E-05;0.000114155;6.77E-06;0.000114155;0;0.047571432;0;0.668837956;0.436795989;0
386;9.22E-05;0.000114155;3.75E-06;0.000114155;0;0.028831171;0;0.669768346;0.437811794;0
387;8.93E-05;0.000114155;2.38E-06;0.000114155;0;0.021623378;0;0.668076726;0.433409974;0
388;8.80E-05;0.000114155;8.30E-06;0.000114155;0;0.012974027;0;0.643872478;0.439504801;0
389;8.71E-05;0.000114155;2.49E-05;0.000114155;0;0.007207793;0;0.621388042;0.441197809;0
390;8.64E-05;0.000114155;6.93E-05;0.000114155;0;0.002883117;0;0.619851489;0.41952731;0
391;8.32E-05;0.000114155;0.000143;0.000114155;0.135572171;0.004324676;0;0.555118869;0.404967444;0.103562759
392;8.53E-05;0.000114155;0.00019;0.000114155;0.352300514;0.017298703;0;0.551961179;0.460836698;0.303876019
393;9.08E-05;0.000114155;0.000168;0.000114155;0.562036031;0.040363639;0;0.597578505;0.459482293;0.503762486
394;9.40E-05;0.000114155;0.000165;0.000114155;0.740533645;0.074961044;0;0.530674974;0.464222714;0.675694066
395;0.0000962;0.000114155;0.000179;0.000114155;0.640418053;0.106675332;0;0.602991685;0.464561315;0.271899437
396;0.0000969;0.000114155;0.000196;0.000114155;0.945993033;0.121090918;0;0.657208075;0.453048864;0.874587421
397;0.0000809;0.000114155;0.000195;0.000114155;0.302866491;0.119649359;0;0.583453487;0.229571846;0.019706307
398;0.0000822;0.000114155;0.000185;0.000114155;0.902607968;0.113883125;0;0.552341794;0.220091003;0.832843865
399;8.60E-05;0.000114155;0.000199;0.000114155;0.430986215;0.100909098;0;0.571795412;0.270881233;0.071495895
400;8.79E-05;0.000114155;0.000216;0.000114155;0.571975364;0.083610396;0;0.496574755;0.416818497;0.310154788
401;9.00E-05;0.000114155;0.000224;0.000114155;3.42E-01;0.067753252;0;0.571146958;0.396841007;0.168221772
402;0.0000929;0.000114155;0.000198;0.000114155;0.165160359;0.046129873;0;0.628225002;0.672801264;0.087188714
403;0.000104;0.000114155;1.37E-04;0.000114155;0.013132066;0.025948054;0;0.673941006;0.780815155;0
404;0.000118346;0.000114155;9.07E-05;0.000114155;0;0.015857144;0;0.77115271;0.82144734;0
405;1.16E-04;0.000114155;6.33E-05;0.000114155;0;0.007207793;0;0.773788816;0.881041212;0
406;1.10E-04;0.000114155;4.11E-05;0.000114155;0;0.002883117;0;0.783938531;0.890183453;0
407;9.97E-05;0.000114155;2.46E-05;0.000114155;0;0.004324676;0;0.707632418;0.574268215;0
408;9.16E-05;0.000114155;8.08E-06;0.000114155;0;0.005766234;0;0.688037831;0.392100586;0
409;8.66E-05;0.000114155;6.77E-06;0.000114155;0;0.007207793;0;0.626702546;0.391761984;0
410;8.34E-05;0.000114155;3.75E-06;0.000114155;0;0.008649351;0;0.570484407;0.390068975;0
411;8.20E-05;0.000114155;2.38E-06;0.000114155;0;0.007207793;0;0.546463418;0.39108478;0
412;8.15E-05;0.000114155;8.30E-06;0.000114155;0;0.007207793;0;0.542079306;0.388375969;0
413;8.30E-05;0.000114155;2.49E-05;0.000114155;0;0.005766234;0;0.560193726;0.389730374;0
414;8.56E-05;0.000114155;6.93E-05;0.000114155;0;0.004324676;0;0.608376673;0.389730374;0
415;9.15E-05;0.000114155;0.000143;0.000114155;0.045141479;0.001441559;0;0.672446742;0.391761984;0
416;9.91E-05;0.000114155;0.00019;0.000114155;0.044320724;0.012974027;0;0.708266775;0.414448287;0
417;1.07E-04;0.000114155;0.000168;0.000114155;0.254;0.036038964;0;0.705503796;0.418850107;0.021397061
418;1.11E-04;0.000114155;0.000165;0.000114155;0.472081375;0.06919481;0;0.702599851;0.394132194;0.096996726
419;1.14E-04;0.000114155;0.000179;0.000114155;0.294667157;0.109558449;0;0.72600058;0.472349152;0.018073007
420;1.14E-04;0.000114155;0.000196;0.000114155;0.265932554;0.144155855;0;0.681905712;0.4611753;0.018885553
421;1.12E-04;0.000114155;0.000195;0.000114155;0.54911736;0.170103908;0;0.69177349;0.458805088;0.068976179
422;1.14E-04;0.000114155;0.000185;0.000114155;0.601703079;0.187402611;0;0.717175969;0.466592925;0.128127931
423;1.16E-04;0.000114155;0.000199;0.000114155;0.735953837;0.188844169;0;0.753954585;0.4611753;0.457718178
424;1.16E-04;0.000114155;0.000216;0.000114155;0.445981393;0.181636377;0;0.752939612;0.45000145;0.137377831
425;1.14E-04;0.000114155;0.000224;0.000114155;2.51E-01;0.14848053;0;0.745031293;0.451694457;0.050295815
426;1.12E-04;0.000114155;0.000198;0.000114155;0.106049644;0.086493513;0;0.724999706;0.71614226;0.014945933
427;1.19E-04;0.000114155;1.37E-04;0.000114155;0.008207542;0.040363639;0;0.783952628;0.822801746;0
428;1.33E-04;0.000114155;9.07E-05;0.000114155;0;0.031714288;0;0.864445498;0.826864965;0
429;1.30E-04;0.000114155;6.33E-05;0.000114155;0;0.025948054;0;0.806859968;0.820431536;0
430;1.21E-04;0.000114155;4.11E-05;0.000114155;0;0.02018182;0;0.732823444;0.816706918;0
431;1.10E-04;0.000114155;2.46E-05;0.000114155;0;0.02018182;0;0.715216509;0.506209305;0
432;1.00E-04;0.000114155;8.08E-06;0.000114155;0;0.015857144;0;0.721997082;0.35587022;0
433;9.37E-05;0.000114155;6.77E-06;0.000114155;0;0.012974027;0;0.690518872;0.351807002;0
434;9.06E-05;0.000114155;3.75E-06;0.000114155;0;0.011532468;0;0.681327742;0.3514684;0
435;8.85E-05;0.000114155;2.38E-06;0.000114155;0;0.012974027;0;0.64666365;0.35790183;0
436;8.81E-05;0.000114155;8.30E-06;0.000114155;0;0.012974027;0;0.637275163;0.358240431;0
437;8.91E-05;0.000114155;2.49E-05;0.000114155;0;0.008649351;0;0.637895425;0.361287845;0
438;8.75E-05;0.000114155;6.93E-05;0.000114155;0;0.004324676;0;0.626758933;0.356208822;0
439;9.26E-05;0.000114155;0.000143;0.000114155;0.050066004;0.008649351;0;0.666991272;0.358917634;0
440;0.000102;0.000114155;0.00019;0.000114155;6.48E-02;0.02018182;0;0.683879267;0.354854416;0
441;0.000111;0.000114155;0.000168;0.000114155;0.324353835;0.043246756;0;0.710127555;0.35587022;0.055967226
442;0.000114965;0.000114155;0.000165;0.000114155;0.513168328;0.077844161;0;0.686783213;0.27020403;0.137262925
443;0.000118206;0.000114155;0.000179;0.000114155;0.877189212;0.118207801;0;0.721729242;0.303386981;0.808245863
444;0.000118534;0.000114155;0.000196;0.000114155;0.950851897;0.144155855;0;0.706983964;0.371784493;0.879446286
445;0.000116026;0.000114155;0.000195;0.000114155;0.566353198;0.157129881;0;0.648341173;0.376863516;0.078825229
446;0.000119365;0.000114;0.000185;0.000114155;0.851335456;0.162896116;0;0.713271148;0.372123095;0.337543354
447;0.000122073;0.000114;0.000199;0.000114155;0.510632198;0.160012998;0;0.746497363;0.369752884;0.104358891
448;0.00012261;0.000114155;0.000216;0.000114155;0.4665577;0.149922089;0;0.717627067;0.338940143;0.163699416
449;0.000120002;0.000114155;0.000224;0.000114155;3.32E-01;0.129740269;0;0.713595374;0.343680565;0.149229521
450;0.000116428;0.000114155;0.000198;0.000114155;0.160941682;0.080727279;0;0.734035771;0.779460749;0.079687021
451;0.000122856;0.000114155;1.37E-04;0.000114155;0.013132066;0.040363639;0;0.792424819;0.85869351;0
452;0.000138566;0.000114155;9.07E-05;0.000114155;0;0.031714288;0;0.886055931;0.880025406;0
453;0.000135354;0.000114155;6.33E-05;0.000114155;0;0.027389612;0;0.813302217;0.877316595;0
454;0.000126675;0.000114155;4.11E-05;0.000114155;0;0.028831171;0;0.734374094;0.882395618;0
455;1.15E-04;0.000114155;2.46E-05;0.000114155;0;0.031714288;0;0.7001611;0.565803176;0
456;1.04E-04;0.000114155;8.08E-06;0.000114155;0;0.025948054;0;0.695650116;0.440859208;0
457;9.70E-05;0.000114155;6.77E-06;0.000114155;0;0.02018182;0;0.681355936;0.463545511;0
458;9.35E-05;0.000114155;3.75E-06;0.000114155;0;0.012974027;0;0.694606952;0.425622138;0
